Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=8bcc7807085700a7,Dev Ops(),NHN TOAST 4.4 성남 판교역,,"Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) 본 채용은 상시 채용으로 면접이 수시로 진행되며, 先지원자에게 기회가 먼저 부여되므로 빠른 지원 바랍니다..."
https://kr.indeed.com/viewjob?jk=7af6301dc691d3ab,Data Scientist,Toss 서울 강남구,,"실무 경험 5년 이상 갖추신 분 - 실제 서비스 데이터를 이용한 분석모델 개발 경험이 있으신 분 - R, Python, Scala, SQL 등 데이터 분석의 업무를 수행할 수 있는 하나 이상의 개발 언어에 능숙하신 분 #..."
https://kr.indeed.com/viewjob?jk=713deb15cc6428fd,[NAVERxLINE] Global Ad Data Engineer/Dat...,네이버 서울,,"광고 퍼포먼스에 대한 Reliablity Engineering [자격요건 ] - Java, Scala, Python 등의 언어를 활용한 소프트웨어 개발 역량 - 리눅스 환경에서의 시스템 개발 및 운영 경험 - 분산 환경에서의..."
https://kr.indeed.com/viewjob?jk=a41d35173ffe4666,[Search] [Vision] Computer Vision Engine...,네이버 서울,,"스템 엔지니어링 · 스마트렌즈 , 이미지 / 동영상 검색 , 비주얼 커머스 서비스 고도화에 기여 [자격요건] · Python, C++, Golang, Scala 등의 백엔드 개발 언어를 1 개 이상 자유롭게 활용 가능한 분..."
https://kr.indeed.com/viewjob?jk=7cbf4b2a9bc7a9d1,[KSTEC] 통계/Analytics 경력사원,지식시스템 성남 분당구,,"개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용... 경력 3년 ~ 10년 [기술요구사항] 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java..."
https://kr.indeed.com/viewjob?jk=15f7bbd0d7b13487,파이썬 웹 서버 개발자 모집,엔씨소프트 2.8 성남 판교역,,"백엔드 시스템 개발 경력 5년 이상자 - HTTP / REST / API 설계에 대한 이해와 구현 경험 - Python Django, Flask, Channels 사용 경험자 - 분산 환경 서비스 설계 및 개발 경혐이 있으신..."
https://kr.indeed.com/viewjob?jk=3a6a8a0cd102be19,Global Payment DevOps Engineer,LINE Plus corporation 성남 판교역,,"자동화 플랫폼 개발 - 분산 시스템 아키텍쳐 설계 기술 개발 [자격요건] - Java, Golang, Python 등 1개 이상의 언어 사용이 능숙한 자 - Unix/Linux 개발/운영 환경이 익숙한 자 - 대용량..."
https://kr.indeed.com/viewjob?jk=1c4f1c0b625f5abd,데이터 분석 직군 모집,넷마블 서울 구로구,,"요건 - 관련 분야 경력 3년 이상 - 정형/비정형 데이터 분석 및 모델링 가능 - 통계 분석 도구 (R, Python, Tensorflow 등) 및 SQL 사용 가능 - 다양한 직군의 사람들과 원활한 커뮤니케이션 및 협업..."
https://kr.indeed.com/viewjob?jk=bcd2f0630e298aa3,클라우드 인프라 운영 담당자 모집,넷마블 서울 구로구,,GCP) - 오픈소스 구축 및 운영 경험 보유자 - 게임사/포탈 인프라 운영 - 글로벌 서비스 운영 경험 - Python/Bash shell 역량 - Linux/Windows OS 구조 공학적 이해 - 기술적인 문제점 파악...
https://kr.indeed.com/viewjob?jk=9cf16f530cb5e00c,자연어처리 기술 개발자,NHN 4.4 성남 판교역,,"딥러닝 기반 기계번역 - 텍스트 분류 엔진 개발 - 자연어처리 및 유사 전공 대학원 졸업자 - Python, C/ C++, Java 등 프로그래밍 언어에 하나 이상 능숙하신 분 - Unix/Linux 기반 개발..."
https://kr.indeed.com/viewjob?jk=22f7b14e98d420c7,[던전앤파이터] 2D/3D 그래픽 기술개발 부문 TA,네오플 서울 강남구,,자격 - 3D 아트 경력 5년 이상 - 언리얼 엔진에 대한 높은 이해도를 갖추신 분 - MaxScript나 Python 을 활용한 Tool개발 능력이 있으신 분 - Material과 Lighting 등 리얼타임 렌더링에 대한...
https://kr.indeed.com/viewjob?jk=1b45a37e76f3a143,(주)아이옵스 경력사원,아이옵스 대전 유성구,,"C++, C#, Java, Python, DBMS 등 환경개발 능숙자... 공학계열 [우대사항] 응용 S/W개발 - C++, C#, Java, Python, DBMS 등 환경개발 능숙자 - Windows, Linux 활용..."
https://kr.indeed.com/viewjob?jk=cef60a5a4a42fe95,AD Performance Dev,LINE Plus corporation 성남 서현역,,"Java, Scala 중 2개 이상의 개발 언어에 능숙한 자 - 위 언어중 1개에 익숙하고 R 또는 Python 기반으로 분석에 능숙한 자 아래 요건 중 최소 한 가지 해당 - 대용량 트래픽 서버를 개발 및 운영한..."
https://kr.indeed.com/viewjob?jk=694ab958318e7fdc,RTL 및 ASIC 설계 엔지니어(딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 99,990,000원","모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=01bc879744c28f9c,Support Engineer _ Azure PaaS,Microsoft 4.2 서울,,"Java, Node, Python, PHP and Ruby, .NET... Linux, NGNIX, Apache, Java, Node, Python, PHP and Ruby • Experience with customer..."
https://kr.indeed.com/viewjob?jk=df4340b7b440221b,R&D 인공지능/딥러닝 / UNITY 신입,스칼라웍스 서울 금천구,,"2) 전산 이론 기초 (Data Structure, Algorithm)를 이해하고 기본적인 코딩 가능한 인재 3) Python Application 관련 개발 업무 (코딩 또는 문제해결) 수행 가능한 인재 4) Machine..."
https://kr.indeed.com/viewjob?jk=f281c810daf0e10d,카카오 네트워크 엔지니어,카카오 4.2 성남 판교역,,"있는 자신감 넘치시는 분 (기술, 응대 모든 면에서) 해외여행 결격사유 없는 분 선호 자격 bash, python 등을 이용한 인프라 관리 자동화 스크립트 가능하신 분 인프라 운영 및 관리 관련 Tool 개발/경험이 있으..."
https://kr.indeed.com/viewjob?jk=a5cce44e4a847727,현대오토에버 경력사원 대규모 상시,현대오토에버 서울,,"경험자 - 데이터 분석을 위한 Python/MariaDB 개발 경험 보유자... 지식 Python,Scala 언어에 대한기본 지식 인증기술 인증기술 어플리케이션 개발 - 프로그래밍 언어 선택 1개 (Java/ Python/C++ 등..."
https://kr.indeed.com/viewjob?jk=7c9e43f7aca62f24,"Technical Solutions Consultant, Android...",Google 4.3 서울,,"general purpose programming language (e.g., Java, C/C++, Python). Ability to speak and write in English and Korean fluently..."
https://kr.indeed.com/viewjob?jk=f8fcba2c93fcc52a,"Senior Staff Engineer, FAE Samsung",ams 서울,,"programming languages including... limited to: C++, C and python carrier 15+ years of industry experience implementing..."
https://kr.indeed.com/viewjob?jk=c9e1637b3adce2f3,JT친애저축은행 [정보기획부] 직원,JT친애저축은행 서울 강남구,,"대한 이해 [우대조건] - 관력학과 전공 또는 교육이수자 - 분석관련 프로그램 활용 가능자 ( SAS, Python, R 등) 0 명 DBA - 은행 업무계/정보계 시스템 DB 운영 관리 - 모델링 및 메타데이터 관리 [자격..."
https://kr.indeed.com/viewjob?jk=784cd549a392c126,"IT Analyst, E-Commerce",Procter & Gamble 4.2 서울,,"Social Media Ad, DMP/DSP) Basic Programming (e.g. C++/Java/ Python) or Application development skills (e.g. website, mobile..."
https://kr.indeed.com/viewjob?jk=8349ebbe61582cf3,[무료교육] 재직자 위한 스마트제조 실무 교육 안내,한국산업기술협회 서울 금천구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=dd06066d79860614,MySQL Engineer,카카오 4.2 성남 판교역,,"지원자격 대용량 DBMS 운영 경험이 있는 분 (실력, 의지는 중요하나 경력'기간'은 중요하지 않음) python, go, bash 등 스크립팅 언어를 하나 이상 사용하실 수 있는 분 MySQL 에 대해 전반적으로 이해하고..."
https://kr.indeed.com/viewjob?jk=d9bd2c7aaf54def9,"주식운용, 마케팅",디지비자산운용 대한민국,,"식운용 및 리서치 경험자 - 계량 리서치, 퀀트 모델링 경험자 - 프로그래밍 가능자(SQL, VBA, R, Python 등) 2) 마케팅 - 담당업무 : 리테일 마케팅 - 직급 : 대리급 이하 - 지원자격 ① 판매채널 펀드..."
https://kr.indeed.com/viewjob?jk=eca18a1897e5d4ea,[금융사업클랜] 비즈니스 데이터 분석가 (Business Data Ana...,카카오페이 성남 분당구,,하신 분 - SQL등을 통해 복잡한 데이터 셋에서 원하는 데이터를 추출 및 가공할 수 있으신 분 - R 또는 Python을 활용하여 분석 및 결과 리포팅이 가능하신 분 - 분석을 통해 도출된 의견을 논리적이고 체계적으로 제시...
https://kr.indeed.com/viewjob?jk=7c3e870969914d57,글로벌 여행 스타트업 Trazy - 백엔드 개발자 (Python),트레이지(Trazy) 서울 중구,,"터베이스 설계, 쿼리튜닝을 포함한 DB 활용 능력 3. 우대조건 - Python, Django를 이용한 REST API 개발 경험 - DevOps 유... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=a93103d6dd6d208e,[AI Lab] Machine Learning 데이터 사이언티스트,버즈니 서울,,"분석을 통한 구매/전환 예측 모델링 – 상품 클릭, 구매 전환, 설치 전환 예측 모델링 이런 분을 찾습니다 Python 사용 능력이 능숙하신 분 주도적으로 문제를 찾고 해결할 수 있는 분 Machine Learning 기반의..."
https://kr.indeed.com/viewjob?jk=064270aae627e45b,[기술기획] 클라우드 플랫폼 개발자,한국카카오은행 성남 분당구,,"년 이상인 분 · Infrastructure as Code를 이해하고 구현할 수 있는 분 · Golang, Python, Javascript 중 하나 이상의 언어에 능숙한 분 우대사항 · 서비스를 설계 단계부터 참여해서 오픈..."
https://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e,추천 시스템 연구/개발,카카오 4.2 성남 판교역,,"지원자격 개발 경력 3년 이상 적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분 우대사항 Python, C++, GPU 프로그래밍 숙련자 TensorFlow, PyTorch, implicit 등 머신러닝/추천..."
https://kr.indeed.com/viewjob?jk=1cf825d234463890,[피파온라인4] 소프트웨어 엔지니어,Electronic Arts 서울,,관련 논문 및 자료를 이해할 수 있는 영어 능력 keras... tensorflow 사용경험 python을 이용한 코딩 경험 [ 우대 사항 ] Machine Learning 관련 논문을 구현해본 경험 (졸업 작품...
https://kr.indeed.com/viewjob?jk=8aeedb3a2dba74b6,Software Test Engineer for HANA Engine I...,SAP 4.3 서울,,"processes Knowledge of Git or other version control, Python, SQL Understanding of modern computer architecture, operating..."
https://kr.indeed.com/viewjob?jk=28fe1c7cb71014dc,2020 KB데이타시스템 경력직 상시,KB데이타시스템 서울 마포구,,오픈소스를 이용한 개발경험 - Docker등 컨테이너 기술에 대한 이해 - TDD/DDD에 대한 이해 - Python. Nodeis등의 언어사용 경험 PaaS 개발 경력 0명 [지원자격] - Linux Redhat/Ubunt...
https://kr.indeed.com/viewjob?jk=2d83dcf8baac736b,Technical Solutions Engineer,MightyHive 서울,,"Python and R Machine Learning, Tensor Flow Data Visualization Data Engineering, ETL Technology Used Node.js, Python, Flask..."
https://kr.indeed.com/viewjob?jk=235d6f92b6999031,2020년 하반기 (SW/DB 개발),씨젠 서울 송파구,,"end) 프로그램 개발( Python) [필수요건] • 컴퓨터 공학/생물정보학 관련 전문학사 이상 • JAVA 또는 Python, C언어 사용 가능 자... 언어 사용 가능 자 (C or Python) 0명 솔루션개발 • 일반 병원..."
https://kr.indeed.com/viewjob?jk=d56db98820a1324c,스크립트 개발 프로그래머,Nexon 성남 분당구,,"있습니다. [주요업무] - JavaScript 및 기타(Lua, Python) 스크립트 엔진 연동, 프로젝트에 맞게 수정 및 최적화 - MOD... 개발이 가능한 분 - Lua, Python 등 다른 스크립트 언어에 대한..."
https://kr.indeed.com/viewjob?jk=ef05281bd02652a8,Data Analyst,Toss 서울 강남구,,"소지하신 분 혹은 경험이 풍부하신 분 - Data Warehouse 구축 지식이나 경험이 있으신 분 - Python, R, Spark 등 언어 및 데이터 프로세싱 프레임워크에 대한 이해도가 높은 분 - 필요한 데이터를 스스로..."
https://kr.indeed.com/viewjob?jk=e7b19736572ba66e,Python 신입/경력 정규직,태그바이컴퍼니 서울 강남구,,태그바이컴퍼니(주) Python 신입/경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] • 인플루언서 마케팅 플랫폼 [태그바... 소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=1dfcccd87594a1a8,Production Data Analyst,하이퍼커넥트 서울,,활용할 수 있도록 가이드 Minimum Qualifications 능숙한 SQL 구현 역량 R 또는 Python 분석 코드 구현 역량 Preferred Qualifications 데이터 관련 분야 학위 보유 머신러닝...
https://kr.indeed.com/viewjob?jk=4b6541fefc98ee60,Senior R&D Engineer,Synopsys 서울,,"development Proficiency in programming and scripting (TCL, Python, Shell) Able to resolve wide range of technical issues..."
https://kr.indeed.com/viewjob?jk=b83e48f219011128,매칭팀 - 프로그래머,Nexon 성남 분당구,,"상의 서비스 개발과 운영 - 게임 매치메이킹, 추천 시스템 개발 지원자격 - 한 가지 이상의 개발 언어( Python, C++, C#, Go 등)에 숙련된 프로그래밍 능력 우대사항 - 게임 개발 또는 라이브 서비스 경험이..."
https://kr.indeed.com/viewjob?jk=3d0fef92805a8c7c,[서울지사] 데이터 분석가,네오플 서울 강남구,,"분석해보고 싶은 주제와 방법론'이 있는 분 - 수학/통계 및 알고리즘에 대한 이해 및 활용 능력 - R, Python 등 자신에게 익숙한 툴을 활용한 데이터 가공 능력 - Word, Excel, PPT 활용능력 - 우수한..."
https://kr.indeed.com/viewjob?jk=6e9819bc1b7015c9,[기술플랫폼실] 정보보호 담당자 영입,카카오페이 성남 분당구,,"술적 지식과 설계, 구축, 운영 등 역량을 보유하신 분 - 개발언어(Shell script, JAVA, Python 등)에 대한 이해 및 코드리뷰와 관련한 역량을 보유하신 분 - ISMS-P, PCI-DSS, ISO27001..."
https://kr.indeed.com/viewjob?jk=2b1c5b35b97700fc,인프라 플랫폼 개발자,고도소프트 서울 구로구,,"NHN고도의 신규 서비스 개발 자격요건 - 웹개발 경력 1년 이상 ~ 5년 이하 - PHP(주 개발언어), python, java중 하나 이상 개발이 가능한 분. - Database 이해도가 높은 분 - 개발 프레임워크 사용..."
https://kr.indeed.com/viewjob?jk=5164238b12d010da,인공지능(AI) SW개발 담당 0명 자동화 산업장비 제조업,자동화 산업장비 제조업 대한민국,,"운용 3) C#, JavaScript, Python, UI 개발 4) Big Data 관련 개발 [우대사항] 1) 인공지능 기술 경험자 우대 2) C#, JavaScript, Python, UI 개발 경험자 3) Big..."
https://kr.indeed.com/viewjob?jk=fb84164a9eed9423,Junior Full-stack Developer,Asiance 서울,,"React 혹은 WordPress 등의 CMS도 사용. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP 등을 사용하여 백엔드..."
https://kr.indeed.com/viewjob?jk=0c07d097f996104e,하나손해보험 경력직,하나손해보험 서울 종로구,,사항 인원 근무지 정규직 자동차보험 - 상품개발/인수기획 5년 이상 ① 보험관련 자격증 소지자 ② SAS/R/ Python 숙련자 ③ 수학/통계학/보험관련 전공 O명 본점 (서울 종로구) 정규직 장기보험 - 손해/생명보험 장기...
https://kr.indeed.com/viewjob?jk=70502a826fbef77b,정규직 서버개발자,피엠그로우 경기도 의왕,,우대내용] - Springframework를 이용한 개발 가능한 분 - nodejs 개발 가능한 분 - python 개발 가능한 분 - apache spark 개발 경험해보신 분 - IoT 시계열 데이터 처리 경험해보신 분...
https://kr.indeed.com/viewjob?jk=f4190a8dbb8c05b1,[AI R&D] Language AI(NLP) Research 분야 수시...,엔씨소프트 2.8 성남 판교역,,"분 - 통계/Machine Learning에 대한 이해와 활용 능력 및 text 처리 기술에 대한 경험 - Python, Java 등을 이용하여 NLP 기술을 구현 가능한 분 - 최신 기술(논문, 기술문서 등)을 습득하는..."
https://kr.indeed.com/viewjob?jk=8dfc9993e2aa9160,유저프로파일팀 - 데이터 모델러,Nexon 성남 분당구,,"데이터를 가치있게 활용할 수 있도록 가이드 합니다. - 주요 활용 tool : SQL, Zeppelin, Python, Scala, Tableau 지원자격 - (필수) 논리적이고 체계적인 문제 해결 및 커뮤니케이션 능력을..."
https://kr.indeed.com/viewjob?jk=1a75ce748c5f24e9,TOAST CAM 임베디드 개발,NHN 4.4 성남 판교역,,"또는 석사 학위 또는 그에 준하는 실무 경험자 (신입 지원가능) - 임베디드 환경에서 영상 처리 경험자 - Python, C++ 개발 경험 - 딥러닝 프레임워크, 컴퓨터 비젼 경험자 - Visual Object..."
https://kr.indeed.com/viewjob?jk=158d61f253f65fb4,2020년 하반기 각 부문 신입/경력,스탠드포인트 서울 금천구,,년 이상 ㆍ직급/직책 : 팀장/파트장급 ㆍPHP / JAVA / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 ㆍAWS(Amazon... Laravel(PHP7+) / Python / Linux / MySQL...
https://kr.indeed.com/viewjob?jk=12c8bee7081002f4,[AI R&D] 플랫폼 개발 엔지니어 수시 채용,엔씨소프트 2.8 성남 판교역,,"학사 이상 경력기간 : 3년 ~ 필수조건 # 필요 역량 (AI 관련 지식 역량은 필수는 아닙니다.) - Python, Java 등 하나 이상의 프로그래밍 언어에 대한 이해 및 개발 경력을 가지신 분 - RDBMS 또는..."
https://kr.indeed.com/viewjob?jk=3caf63f1108ba3ca,SI 신입/경력,이엔유 대전 유성구,"연봉 26,000,000원 - 40,000,000원","연구노트 블로그 : https://enuspace.tistory.com 주요 수행 직무 - C/C++, Python, MFC, Javascript 언어를 이용한 소프트웨어 개발 - 그래픽 편집기/그래픽 엔진 개발 - 데이터베..."
https://kr.indeed.com/viewjob?jk=aa175ec71faec7eb,[전문연구요원] AI R&D - 플랫폼 연구 개발,엔씨소프트 2.8 성남 판교역,,"하여 AI 분야의 빠른 흐름에 대한 대응력을 갖춘다. 지원자격 학력 : 석사 이상 필수조건 # 필요 역량 - Python, Java 등 하나 이상의 프로그래밍 언어에 대한 이해 및 개발 경력을 가지신 분 - RDBMS 또는..."
https://kr.indeed.com/viewjob?jk=e5ca14de265f7fc9,Data Analyst,레이니스트 서울,,"가지신 분 Business Intelligence 시스템 및 비즈니스 리포팅 툴의 활용 능력 프로그래밍 언어( Python/R, etc)를 활용하여 데이터 분석이 가능하신 분 더 나은 데이터 기반 서비스를 만들기 위해 동료들과..."
https://kr.indeed.com/viewjob?jk=f319895f794dc277,"[경기지역 우수중소기업 온라인 박람회] (R&D, FAE, 기술영업)",소프트플로우 성남 수정구,,"영업 담당자 모집 공고 1. [R&D 분야] ㆍ개발언어: C/C++, Python (리눅스 기반 개발 경험) ㆍ경력 : 경력 2년 ~ 7년 ㆍ우대사항... 가능자 (C, C++, Java, Python 등) ㆍ경력 : 경력 2년..."
https://kr.indeed.com/viewjob?jk=9e6683a4a23002e1,[기술기획] [인사/경영지원] 사내시스템 개발자,한국카카오은행 성남 분당구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=f4a5057bd3043129,웹프론트엔드 개발자,Nexon 성남 분당구,,"능한 분 - 다양한 분야의 사람과의 협업 능력이 원활하신 분 우대사항 - Spring, Node.js, Python 등 한 가지 이상의 백엔드 기술에 대한 이해 - TypeScript 경험자 우대 - 프로젝트 설정부터..."
https://kr.indeed.com/viewjob?jk=b4bd6d5bad3b761c,사내 시스템 (O365) 구축/관리 엔지니어,Nexon 성남 분당구,,"가상화 플랫폼 구축/운영 경험자 - Windows 환경 운영에 따른 스크립트 경험자(Powershell, python 등) - 다양한 오픈소스를 활용하여 인프라 구축/운영 경험자 우대사항 - 사내 유관부서와 원활한 커뮤..."
https://kr.indeed.com/viewjob?jk=5e49f9d2a0120ab6,데이터 전문가 경력,LG CNS 3.7 서울,,"년 이상 ② R, Python, SQL 활용 가능 우대사항 (해당 내용 중 1개 이상) ① AI/빅데이터 분석 프로젝트 PM/PL 경험 보유 ② AI/빅데이터 분석 프로젝트 경험 10년 이상 ③ R, Python, SAS 중..."
https://kr.indeed.com/viewjob?jk=2e34d058bbb1ae0f,[KSTEC] 2020년 경력 사원 (SW개발자),지식시스템 성남 분당구,,"개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용... 경력 3년 ~ 10년 [기술요구사항] 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java..."
https://kr.indeed.com/viewjob?jk=952e0a8d9bac4aea,고성능 게임 피드백 서버 개발,Nexon 성남 분당구,,"및 ML 알고리즘을 실행 하는 서버 개발 지원자격 - (필수) 한 가지 이상의 개발 언어(C++, C#, Python 등)에 숙련된 프로그래밍 능력 - RESTful API 및 TCP/UDP 서버 개발 경험 및 네트워크와..."
https://kr.indeed.com/viewjob?jk=166aa0c72e94a266,Business Data Analyst,Soomgo 서울 강남구,,"즈니스에 적용하고 개선한 경험 (Google Optimize, Optimizely, 등) 우대사항 • Python 또는 R 을 사용하여 데이터 분석에 활용 가능 • 경영학, 통계학, 경제학, data analysis 등..."
https://kr.indeed.com/viewjob?jk=a8e330f542785ecf,프로그램 개발자,지오로그 안양 동안구,"연봉 30,000,000원 - 32,000,000원","학력 - 성별 무관 기타 담당업무 GIS를 이용한 프로그램 개발 및 유지보수 QGIS, PostgreSQL, Python, Java 상세모집요강 접수기간/방법 지원방법 전형절차 및 제출서류 제출서류 이력서에 응시분야..."
https://kr.indeed.com/viewjob?jk=c78a3c5d7bb7d883,데브옵스개발팀 - 웹 프로그래머,Nexon 성남 분당구,,"JSON 개발 - DB 모델링/개발 - 하나 이상의 프로그래밍 언어 (예 : Java, Go, Python, NodeJS 등)에 대한 깊이있는 지식 - 하나 이상의 웹 프론트엔드 프레임워크 (예: Vue.js..."
https://kr.indeed.com/viewjob?jk=4da4476e21040e45,정보 보안 운영 관리 엔지니어,이스트게임즈 서울 서초구,,"시도 분석) - 각종 보안 시스템 구축 및 운영 관리 (IPS, 웹 방화벽) - 업무 자동화 툴 개발 ( Python , Bash, PHP, C# 등) [자격요건] - 정보 시스템에 대한 기본적 이해도가 높은자 (Windows..."
https://kr.indeed.com/viewjob?jk=8a15326f80e07c08,Customer Operations Engineering Manager,Success Korea 대한민국,,experience in C++ or Java and Python - Network monitoring and application... C++ or Java and Python - Network...
https://kr.indeed.com/viewjob?jk=2892c67308e87f01,Field Data Scientist,Success Korea 경기도,,"Scripting experience required (e.g. Matlab, R, Python). Familiarity with analytics... e.g. Matlab, R, Python). Familiarity..."
https://kr.indeed.com/viewjob?jk=61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어,카카오 4.2 성남 판교역,,"원자격 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한 기본 지식을 갖추신 분 하둡 클러스..."
https://kr.indeed.com/viewjob?jk=a358a39da5dfc360,[NAVERxLINE] Global Ad AI Engineer/AI Pl...,네이버 서울,,"learn, Tensorflow, PyTorch, MXNet 등 오픈소스 프레임워크 기반 개발 가능하신 분 - Python, Java, Scala 중 1개 이상의 언어를 활용한 소프트웨어 개발 역량 - 논문 습득, 이해 및..."
https://kr.indeed.com/viewjob?jk=0b03d57e900ac140,Security Engineer (모의해킹),Toss 서울 강남구,,"분 - INTEL/ARM 아키텍처 바이너리 분석 가능한 분 - 코드리뷰를 통한 보안 진단 능숙한 분 - Python, C, C++, C#, JAVA 중 프로그래밍 언어에 능숙한 분 # 우대 사항 - 버그바운트 경험이 있는 분..."
https://kr.indeed.com/viewjob?jk=0f664927507e6f96,영상처리 개발자 각 부문 (Verilog / SW / Unity),엠앤앤에이치 서울 성동구,"연봉 30,000,000원 - 52,000,000원","W 개발 (PC, 임베디드) - H.266 비디오 스트리밍 S/W 개발 자격요건 - C/C++, Python, OpenCV 필수 - 학력 : 대졸 이상 (4년) - 경력 : 신입 ~ 경력 5년이하 우대사항 - OpenGL..."
https://kr.indeed.com/viewjob?jk=481f953ccaa4bc96,AI 연구/개발 직군 모집,넷마블 서울 구로구,,"ML 관련 분야 경력 6년 이상 - Cloud 서비스 활용 경험 - Python, C/C++, SQL 사용 가능 - Tensorflow 또는 상응하는... 웹 서비스 구축 등 자격요건 - Python 에 능숙하고 C/C++ 혹은..."
https://kr.indeed.com/viewjob?jk=79eac74ad4394ffd,ICT/바이오 분야 대졸자 취업연계과정,한국폴리텍대학분당융합기술교육원 성남 분당구,,프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|전자... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=ad669d082a9434cb,(E&M부문) TVING 경력사원 [추천/데이터개발],CJ ENM 서울 마포구,,"만 7년 이상 (과장~차장급) - 비즈니스 데이터 분석 실무 경험 [우대요건] - 데이터 처리 언어 (R, Python, Scala) 사용 경험 - 전체 분석 프로세스 경험 근무조건 근무지 : 서울시 마포구 상암동 근무조건..."
https://kr.indeed.com/viewjob?jk=7bd59201a82e59ed,[신규프로젝트] 차세대 콘솔 Maya 리거 채용,엔씨소프트 2.8 성남 판교역,,"동학, 변형 및 토폴로지에 대한 지식 - 캐릭터 제작 파이프 라인 및 워크 플로우 기술에 대한 지식 - Python, MEL,또는 기타 프로그래밍 언어 경험 - 문제 해결 능력 - 언리얼 등 상용엔진 응용 사용 경험 - 리깅..."
https://kr.indeed.com/viewjob?jk=07a8bb63e26d141c,딥러닝 알고리즘 및 응용 Engineer,딥엑스 성남 분당구,"연봉 40,000,000원 - 99,990,000원",게임>빅데이터·AI(인공지능)>tensorflow|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>응용프로그래...
https://kr.indeed.com/viewjob?jk=d9a8d22b38653d34,[인재풀] Central Development Services,Electronic Arts 서울,,"제안 및 구현할 수 있는 능력 - C++, C#, Java, Object C 등의 프로그래밍 언어 및 Python, Shell Scripts, Ruby 등 스크립팅 능력 - 테스트 자동화, CI 시스템 등의 개발 및 관리..."
https://kr.indeed.com/viewjob?jk=e010f7780d479126,검색서비스 서버 개발 신입/경력,포티투마루 서울 관악구,,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/ Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
https://kr.indeed.com/viewjob?jk=8fc8bb954cdb6851,[kth] 2020년 7월 경력사원 (3차),케이티하이텔 서울 동작구,,용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신... AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=ee4d4d032c3e47c8,2020년 각 부문 신입/경력,더이앤엠 서울,,"ㆍASP, Node.js, Python, Go, PHP 등 ㆍWOWZA... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷..."
